REF,SECTION NUMBER,NAME,DATE,CHAINAGE,OFFSET/BRG,LEVEL,EASTING,NORTHING,BANK,MANNINGS,GROUND,VEGETATION
BED,4.02,RIV3.00008,24/10/2022,8.3,16.73,260.86,260439.53,365277.4,,0.035,gravel,
BED,4.02,RIV3.00008,24/10/2022,8.3,16.97,260.86,260439.76,365277.45,,0.035,gravel,
BED,4.02,RIV3.00008,24/10/2022,8.3,17.3,260.77,260440.09,365277.51,,0.035,gravel,
BED,4.02,RIV3.00008,24/10/2022,8.3,17.53,260.89,260440.31,365277.55,,0.035,gravel,
BED,4.02,RIV3.00008,24/10/2022,8.3,17.85,260.9,260440.63,365277.61,,0.035,gravel,
BED,4.02,RIV3.00008,24/10/2022,8.3,18.18,260.94,260440.95,365277.68,,0.035,gravel,
BED,4.02,RIV3.00008,24/10/2022,8.3,18.95,261.11,260441.71,365277.82,,0.035,gravel,
BED,4.02,RIV3.00008,24/10/2022,8.3,19.27,261.18,260442.02,365277.89,,0.035,gravel,
BED,4.02,RIV3.00008,24/10/2022,8.3,19.41,261.19,260442.16,365277.91,,,,
BED,4.02,RIV3.00008,24/10/2022,8.3,19.52,261.28,260442.27,365277.93,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,20.01,261.29,260442.75,365278.03,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,20.73,261.52,260443.46,365278.17,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,21.69,261.7,260444.4,365278.35,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,22.52,262.22,260445.21,365278.51,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,23.21,262.81,260445.89,365278.64,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,23.79,263.08,260446.46,365278.75,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,24.6,263.42,260447.25,365278.91,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,25.63,264.18,260448.26,365279.11,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,27.21,265.03,260449.81,365279.41,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,28.55,265.93,260451.13,365279.67,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,29.94,267.03,260452.49,365279.93,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,31.2,267.65,260453.73,365280.17,,0.07,soil,Grass
BED,4.02,RIV3.00008,24/10/2022,8.3,32.69,267.76,260455.19,365280.46,RIGHT,0.07,soil,Grass
WLEVEL,4.03,RIV3.00016,24/10/2022,16.5,92.8,262.11,260440.76,365269.42,WATER,,gravel,
BED,4.03,RIV3.00016,24/10/2022,16.5,-2.71,263.92,260425.67,365270.16,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,-1.35,263.76,260427.03,365270.1,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,0.0,263.89,260428.38,365270.03,LEFT,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,1.03,263.77,260429.41,365269.98,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,2.44,263.51,260430.82,365269.91,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,3.56,262.8,260431.94,365269.85,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,4.46,262.73,260432.83,365269.81,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,5.33,262.65,260433.7,365269.77,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,6.53,262.54,260434.9,365269.71,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,7.68,262.64,260436.05,365269.65,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,8.73,262.76,260437.1,365269.6,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,9.57,262.52,260437.94,365269.56,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,10.3,262.41,260438.67,365269.52,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,10.73,262.14,260439.1,365269.5,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,11.11,262.01,260439.48,365269.48,,0.035,gravel,
BED,4.03,RIV3.00016,24/10/2022,16.5,11.42,261.8,260439.79,365269.46,,0.035,gravel,
BED,4.03,RIV3.00016,24/10/2022,16.5,11.99,261.74,260440.36,365269.44,,0.035,gravel,
BED,4.03,RIV3.00016,24/10/2022,16.5,12.54,261.55,260440.9,365269.41,,0.035,gravel,
BED,4.03,RIV3.00016,24/10/2022,16.5,13.03,261.54,260441.39,365269.39,,0.035,gravel,
BED,4.03,RIV3.00016,24/10/2022,16.5,13.54,261.56,260441.9,365269.36,,0.035,gravel,
BED,4.03,RIV3.00016,24/10/2022,16.5,13.84,261.47,260442.2,365269.34,,0.035,gravel,
BED,4.03,RIV3.00016,24/10/2022,16.5,14.05,262.11,260442.41,365269.33,,,,
BED,4.03,RIV3.00016,24/10/2022,16.5,14.43,262.44,260442.79,365269.32,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,14.64,262.57,260443.0,365269.31,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,15.53,262.77,260443.89,365269.26,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,16.24,262.94,260444.6,365269.23,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,16.91,263.53,260445.27,365269.19,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,18.03,264.06,260446.39,365269.14,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,18.82,264.96,260447.18,365269.1,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,19.73,265.41,260448.09,365269.05,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,20.57,265.87,260448.92,365269.01,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,21.42,266.17,260449.77,365268.97,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,22.74,266.96,260451.09,365268.9,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,23.34,267.38,260451.69,365268.87,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,24.85,268.08,260453.2,365268.8,RIGHT,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,25.64,268.08,260453.99,365268.76,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,27.67,268.28,260456.02,365268.66,,0.07,soil,Grass
BED,4.03,RIV3.00016,24/10/2022,16.5,29.31,268.13,260457.65,365268.58,,0.07,soil,Grass
WLEVEL,4.04,RIV3.00028,24/10/2022,28.4,107.4,262.83,260437.56,365258.04,WATER,,gravel,
BED,4.04,RIV3.00028,24/10/2022,28.4,-0.96,266.21,260424.18,365262.23,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,0.0,266.3,260425.1,365261.94,LEFT,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,1.15,266.16,260426.2,365261.6,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,2.54,265.89,260427.52,365261.18,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,3.08,265.88,260428.04,365261.02,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,3.86,265.54,260428.78,365260.79,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,4.63,265.39,260429.52,365260.56,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,5.57,265.25,260430.42,365260.27,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,6.54,264.96,260431.34,365259.98,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,7.69,264.7,260432.44,365259.64,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,8.84,264.1,260433.54,365259.3,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,9.84,263.81,260434.49,365259.0,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,11.0,263.49,260435.6,365258.65,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,11.7,263.24,260436.26,365258.44,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,12.35,262.99,260436.88,365258.25,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,12.53,262.68,260437.06,365258.19,,0.035,gravel,
BED,4.04,RIV3.00028,24/10/2022,28.4,12.63,262.69,260437.15,365258.16,,0.035,gravel,
BED,4.04,RIV3.00028,24/10/2022,28.4,13.03,262.54,260437.53,365258.04,,0.035,gravel,
BED,4.04,RIV3.00028,24/10/2022,28.4,13.44,262.51,260437.92,365257.92,,0.035,gravel,
BED,4.04,RIV3.00028,24/10/2022,28.4,14.01,262.44,260438.47,365257.75,,0.035,gravel,
BED,4.04,RIV3.00028,24/10/2022,28.4,14.26,262.55,260438.71,365257.68,,0.035,gravel,
BED,4.04,RIV3.00028,24/10/2022,28.4,14.78,262.6,260439.2,365257.52,,0.035,gravel,
BED,4.04,RIV3.00028,24/10/2022,28.4,14.85,262.82,260439.27,365257.5,,,,
BED,4.04,RIV3.00028,24/10/2022,28.4,14.85,262.83,260439.27,365257.5,,,,
BED,4.04,RIV3.00028,24/10/2022,28.4,15.02,263.02,260439.43,365257.45,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,15.52,263.12,260439.91,365257.3,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,16.18,263.22,260440.54,365257.1,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,16.67,263.42,260441.01,365256.95,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,16.95,264.02,260441.27,365256.87,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,17.77,264.34,260442.06,365256.63,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,19.1,264.85,260443.33,365256.23,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,20.47,264.92,260444.63,365255.82,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,21.29,265.16,260445.42,365255.57,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,21.72,265.28,260445.83,365255.44,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,22.67,265.91,260446.73,365255.16,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,23.65,266.44,260447.67,365254.87,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,24.39,266.78,260448.37,365254.65,,0.07,soil,Grass
BED,4.04,RIV3.00028,24/10/2022,28.4,25.21,267.34,260449.16,365254.4,RIGHT,0.07,soil,Grass
WLEVEL,4.05,RIV3.00040,24/10/2022,39.9,93.8,263.63,260434.67,365247.04,WATER,,gravel,
BED,4.05,RIV3.00040,24/10/2022,39.9,0.0,268.39,260422.54,365247.84,LEFT,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,1.15,268.27,260423.69,365247.76,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,1.83,267.95,260424.37,365247.72,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,2.63,267.7,260425.16,365247.67,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,3.1,267.58,260425.63,365247.64,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,3.9,267.41,260426.43,365247.58,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,4.88,266.58,260427.41,365247.52,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,5.58,266.02,260428.11,365247.47,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,6.32,265.6,260428.85,365247.42,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,6.78,265.46,260429.31,365247.39,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,7.47,265.11,260429.99,365247.35,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,8.25,264.73,260430.77,365247.3,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,8.66,264.48,260431.18,365247.27,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,9.37,263.99,260431.89,365247.22,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,9.96,263.84,260432.48,365247.18,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,10.54,263.74,260433.06,365247.15,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,10.9,263.65,260433.42,365247.12,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,11.14,263.16,260433.66,365247.11,,0.035,gravel,
BED,4.05,RIV3.00040,24/10/2022,39.9,11.65,263.2,260434.16,365247.07,,0.035,gravel,
BED,4.05,RIV3.00040,24/10/2022,39.9,11.88,263.28,260434.39,365247.06,,0.035,gravel,
BED,4.05,RIV3.00040,24/10/2022,39.9,12.52,263.27,260435.03,365247.02,,0.035,gravel,
BED,4.05,RIV3.00040,24/10/2022,39.9,12.97,263.32,260435.48,365246.99,,0.035,gravel,
BED,4.05,RIV3.00040,24/10/2022,39.9,13.06,263.63,260435.57,365246.98,,,,
BED,4.05,RIV3.00040,24/10/2022,39.9,13.16,263.68,260435.67,365246.97,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,13.59,263.7,260436.1,365246.95,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,14.36,263.79,260436.87,365246.89,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,15.27,263.97,260437.78,365246.83,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,15.83,264.38,260438.34,365246.8,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,16.73,265.02,260439.23,365246.74,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,17.2,265.52,260439.7,365246.71,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,18.38,266.29,260440.88,365246.63,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,19.19,266.72,260441.69,365246.58,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,20.08,267.09,260442.58,365246.52,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,20.98,267.61,260443.47,365246.46,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,21.73,267.98,260444.22,365246.41,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,22.19,268.18,260444.68,365246.38,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,23.12,268.59,260445.61,365246.32,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,24.33,268.98,260446.82,365246.24,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,25.07,269.01,260447.56,365246.19,,0.07,soil,Grass
BED,4.05,RIV3.00040,24/10/2022,39.9,25.97,269.07,260448.45,365246.13,RIGHT,0.07,soil,Grass
WLEVEL,4.06,RIV3.00053,24/10/2022,53.0,50.1,264.84,260438.41,365234.74,WATER,,gravel,
BED,4.06,RIV3.00053,24/10/2022,53.0,0.0,269.91,260427.06,365225.25,LEFT,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,1.16,269.75,260427.95,365225.99,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,2.23,269.49,260428.77,365226.68,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,3.62,268.89,260429.84,365227.57,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,4.86,268.19,260430.79,365228.37,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,5.43,267.72,260431.23,365228.73,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,6.18,267.24,260431.8,365229.21,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,6.84,266.76,260432.31,365229.64,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,7.47,266.48,260432.79,365230.04,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,8.2,265.83,260433.35,365230.51,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,8.98,265.38,260433.95,365231.01,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,9.93,265.29,260434.68,365231.62,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,10.97,265.25,260435.48,365232.29,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,12.17,265.18,260436.4,365233.06,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,13.12,265.13,260437.12,365233.67,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,13.73,265.03,260437.59,365234.06,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,14.0,264.64,260437.8,365234.23,,0.035,gravel,
BED,4.06,RIV3.00053,24/10/2022,53.0,14.27,264.62,260438.01,365234.4,,0.035,gravel,
BED,4.06,RIV3.00053,24/10/2022,53.0,15.01,264.6,260438.57,365234.88,,0.035,gravel,
BED,4.06,RIV3.00053,24/10/2022,53.0,15.54,264.59,260438.98,365235.22,,0.035,gravel,
BED,4.06,RIV3.00053,24/10/2022,53.0,16.38,264.56,260439.63,365235.76,,0.035,gravel,
BED,4.06,RIV3.00053,24/10/2022,53.0,16.88,264.55,260440.01,365236.08,,0.035,gravel,
BED,4.06,RIV3.00053,24/10/2022,53.0,17.13,264.84,260440.2,365236.24,,,,
BED,4.06,RIV3.00053,24/10/2022,53.0,17.34,264.95,260440.36,365236.37,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,17.99,265.14,260440.86,365236.79,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,18.38,265.4,260441.16,365237.04,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,18.87,265.74,260441.54,365237.35,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,19.18,266.05,260441.77,365237.55,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,19.84,266.8,260442.28,365237.98,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,20.78,267.35,260443.0,365238.58,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,21.89,268.02,260443.85,365239.29,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,22.56,268.39,260444.37,365239.72,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,23.62,269.24,260445.18,365240.4,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,24.19,269.41,260445.62,365240.77,RIGHT,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,25.21,269.25,260446.4,365241.42,,0.07,soil,Grass
BED,4.06,RIV3.00053,24/10/2022,53.0,26.36,269.24,260447.28,365242.16,,0.07,soil,Grass
WLEVEL,4.07,RIV3.00067,24/10/2022,67.3,80.8,265.79,260442.6,365221.5,WATER,,gravel,
BED,4.07,RIV3.00067,24/10/2022,67.3,0.0,270.24,260431.51,365219.69,LEFT,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,1.19,270.04,260432.68,365219.88,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,2.45,269.63,260433.93,365220.08,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,3.49,269.22,260434.95,365220.25,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,4.76,268.84,260436.21,365220.46,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,5.74,268.51,260437.18,365220.61,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,6.63,268.02,260438.05,365220.76,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,7.47,267.58,260438.88,365220.89,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,8.45,266.89,260439.85,365221.05,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,9.05,266.37,260440.44,365221.14,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,9.64,266.09,260441.02,365221.24,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,10.24,265.98,260441.62,365221.34,,0.07,soil,Grass
BED,4.07,RIV3.00067,24/10/2022,67.3,10.43,265.95,260441.8,365221.37,,0.07,soil,Grass
