REF,SECTION NUMBER,NAME,DATE,CHAINAGE,OFFSET/BRG,LEVEL,EASTING,NORTHING,BANK,MANNINGS,GROUND,VEGETATION
BED,3.48u,RIV2.00566,17/10/2022,565.5,9.14,287.13,259943.41,365511.65,,0.05,soil,Light Trees
BED,3.48u,RIV2.00566,17/10/2022,565.5,10.05,287.18,259943.25,365510.75,,0.05,soil,Light Trees
BED,3.48u,RIV2.00566,17/10/2022,565.5,10.94,287.29,259943.09,365509.88,,0.05,soil,Light Trees
BED,3.48u,RIV2.00566,17/10/2022,565.5,11.42,287.24,259943.0,365509.4,,0.05,soil,Light Trees
WLEVEL,3.49,RIV2.00573,17/10/2022,572.6,186.5,286.74,259937.42,365518.56,WATER,,gravel,
BED,3.49,RIV2.00573,17/10/2022,572.6,-4.64,287.74,259938.39,365527.13,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,-3.71,287.67,259938.29,365526.21,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,-2.82,287.57,259938.19,365525.32,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,-1.87,287.42,259938.08,365524.38,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,-1.69,287.43,259938.06,365524.2,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,-0.79,287.42,259937.96,365523.3,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,0.0,287.43,259937.87,365522.52,LEFT,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,0.82,287.41,259937.78,365521.71,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,1.77,287.29,259937.67,365520.76,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,2.57,287.21,259937.58,365519.97,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,2.92,287.12,259937.54,365519.62,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,3.38,286.95,259937.49,365519.16,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,3.47,286.7,259937.48,365519.07,,0.035,gravel,
BED,3.49,RIV2.00573,17/10/2022,572.6,3.57,286.44,259937.47,365518.97,,0.035,gravel,
BED,3.49,RIV2.00573,17/10/2022,572.6,3.84,286.42,259937.44,365518.7,,0.035,gravel,
BED,3.49,RIV2.00573,17/10/2022,572.6,4.06,286.44,259937.41,365518.49,,0.035,gravel,
BED,3.49,RIV2.00573,17/10/2022,572.6,4.25,286.42,259937.39,365518.3,,0.035,gravel,
BED,3.49,RIV2.00573,17/10/2022,572.6,4.4,286.44,259937.37,365518.15,,0.035,gravel,
BED,3.49,RIV2.00573,17/10/2022,572.6,4.43,286.74,259937.37,365518.12,,,,
BED,3.49,RIV2.00573,17/10/2022,572.6,4.46,286.82,259937.37,365518.09,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,4.53,287.06,259937.36,365518.02,,0.05,soil,Light Trees
BED,3.49,RIV2.00573,17/10/2022,572.6,4.77,287.3,259937.33,365517.78,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,5.05,287.43,259937.3,365517.5,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,5.31,287.46,259937.27,365517.24,RIGHT,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,6.1,287.41,259937.18,365516.46,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,6.92,287.38,259937.09,365515.64,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,7.77,287.38,259936.99,365514.8,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,8.62,287.42,259936.89,365513.96,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,9.5,287.41,259936.8,365513.08,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,10.39,287.41,259936.69,365512.2,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,11.25,287.47,259936.6,365511.34,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,11.84,287.45,259936.53,365510.76,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,12.45,287.49,259936.46,365510.15,,0.07,soil,Grass
BED,3.49,RIV2.00573,17/10/2022,572.6,12.93,287.48,259936.41,365509.67,,0.07,soil,Grass
WLEVEL,3.50d,RIV2.00580,17/10/2022,579.7,173.8,286.89,259930.31,365518.26,WATER,,gravel,
BED,3.50d,RIV2.00580,17/10/2022,579.7,-6.08,287.79,259929.46,365526.04,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,-5.13,287.73,259929.56,365525.1,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,-4.23,287.72,259929.66,365524.21,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,-3.4,287.74,259929.75,365523.38,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,-2.48,287.69,259929.85,365522.47,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,-1.63,287.69,259929.94,365521.62,,0.04,masonry,
BED,3.50d,RIV2.00580,17/10/2022,579.7,-1.53,288.5,259929.95,365521.52,,0.04,masonry,
BED,3.50d,RIV2.00580,17/10/2022,579.7,0.0,288.5,259930.12,365520.0,LEFT,0.04,masonry,
BED,3.50d,RIV2.00580,17/10/2022,579.7,0.19,287.37,259930.14,365519.81,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,0.77,287.34,259930.2,365519.23,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,0.92,287.37,259930.22,365519.09,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,1.06,287.29,259930.23,365518.95,,0.04,masonry,
BED,3.50d,RIV2.00580,17/10/2022,579.7,1.12,286.89,259930.24,365518.89,,,,
BED,3.50d,RIV2.00580,17/10/2022,579.7,1.16,286.82,259930.25,365518.85,,0.035,gravel,
BED,3.50d,RIV2.00580,17/10/2022,579.7,1.18,286.78,259930.25,365518.83,,0.035,gravel,
BED,3.50d,RIV2.00580,17/10/2022,579.7,1.39,286.78,259930.27,365518.62,,0.035,gravel,
BED,3.50d,RIV2.00580,17/10/2022,579.7,1.7,286.8,259930.3,365518.31,,0.035,gravel,
BED,3.50d,RIV2.00580,17/10/2022,579.7,2.0,286.63,259930.34,365518.01,,0.035,gravel,
BED,3.50d,RIV2.00580,17/10/2022,579.7,2.23,286.65,259930.36,365517.78,,0.035,gravel,
BED,3.50d,RIV2.00580,17/10/2022,579.7,2.28,286.71,259930.37,365517.73,,0.04,masonry,
BED,3.50d,RIV2.00580,17/10/2022,579.7,2.34,287.39,259930.37,365517.67,,0.04,masonry,
BED,3.50d,RIV2.00580,17/10/2022,579.7,3.1,287.55,259930.46,365516.92,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,3.87,287.61,259930.54,365516.15,RIGHT,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,4.61,287.61,259930.62,365515.42,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,5.38,287.61,259930.7,365514.65,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,5.9,287.65,259930.76,365514.13,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,6.25,287.66,259930.8,365513.79,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,6.47,287.66,259930.82,365513.57,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,7.17,287.64,259930.9,365512.87,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,8.13,287.68,259931.0,365511.92,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,8.96,287.68,259931.09,365511.09,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,9.74,287.67,259931.18,365510.32,,0.05,soil,Light Trees
BED,3.50d,RIV2.00580,17/10/2022,579.7,10.36,287.68,259931.24,365509.7,,0.05,soil,Light Trees
WLEVEL,3.51u,RIV2.00586,17/10/2022,585.5,174.1,287.05,259924.54,365517.8,WATER,,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,-1.24,287.98,259923.78,365525.14,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,-0.6,287.96,259923.85,365524.51,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,0.0,287.97,259923.91,365523.91,LEFT,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,1.08,287.93,259924.02,365522.84,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,1.93,287.89,259924.11,365521.99,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,2.81,287.81,259924.2,365521.11,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,3.64,287.81,259924.28,365520.29,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,4.48,287.76,259924.37,365519.45,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,5.12,287.77,259924.43,365518.82,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,5.88,287.8,259924.51,365518.06,,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,5.92,287.56,259924.52,365518.02,,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,5.99,287.04,259924.52,365517.95,,0.035,gravel,
BED,3.51u,RIV2.00586,17/10/2022,585.5,6.23,286.95,259924.55,365517.71,,0.035,gravel,
BED,3.51u,RIV2.00586,17/10/2022,585.5,6.44,286.87,259924.57,365517.5,,0.035,gravel,
BED,3.51u,RIV2.00586,17/10/2022,585.5,6.56,286.83,259924.58,365517.38,,0.035,gravel,
BED,3.51u,RIV2.00586,17/10/2022,585.5,6.61,286.83,259924.59,365517.33,,0.035,gravel,
BED,3.51u,RIV2.00586,17/10/2022,585.5,6.78,286.81,259924.6,365517.17,,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,6.82,287.05,259924.61,365517.13,,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,6.89,287.46,259924.61,365517.06,,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,6.99,287.5,259924.62,365516.96,,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,7.11,287.51,259924.64,365516.84,,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,7.24,288.91,259924.65,365516.71,RIGHT,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,8.09,288.91,259924.74,365515.86,,0.04,masonry,
BED,3.51u,RIV2.00586,17/10/2022,585.5,8.18,287.87,259924.75,365515.77,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,9.19,287.89,259924.85,365514.77,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,10.07,287.9,259924.94,365513.89,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,10.91,287.88,259925.03,365513.06,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,11.79,287.88,259925.12,365512.18,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,12.33,287.85,259925.17,365511.64,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,12.84,287.84,259925.22,365511.14,,0.05,soil,Light Trees
BED,3.51u,RIV2.00586,17/10/2022,585.5,13.18,287.85,259925.26,365510.8,,0.05,soil,Light Trees
WLEVEL,3.52d,RIV2.00590,17/10/2022,589.8,181.2,287.19,259920.29,365517.43,WATER,,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,-1.83,288.09,259920.46,365525.31,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,-0.93,288.07,259920.44,365524.41,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,0.0,288.15,259920.42,365523.48,LEFT,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,0.68,288.04,259920.41,365522.8,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,1.56,287.99,259920.39,365521.92,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,2.4,287.96,259920.37,365521.08,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,3.31,287.92,259920.35,365520.17,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,4.26,287.92,259920.33,365519.22,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,5.18,287.91,259920.31,365518.3,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,5.41,287.88,259920.31,365518.07,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,5.55,287.88,259920.3,365517.93,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,5.57,287.79,259920.3,365517.91,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,5.61,287.19,259920.3,365517.87,,,,
BED,3.52d,RIV2.00590,17/10/2022,589.8,5.66,287.15,259920.3,365517.82,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,5.93,287.2,259920.29,365517.55,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,6.13,287.19,259920.29,365517.35,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,6.39,287.16,259920.28,365517.09,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,6.46,287.74,259920.28,365517.02,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,6.47,287.79,259920.28,365517.01,,0.04,masonry,
BED,3.52d,RIV2.00590,17/10/2022,589.8,6.61,287.81,259920.28,365516.87,RIGHT,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,7.08,287.76,259920.27,365516.4,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,7.37,287.79,259920.26,365516.11,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,7.5,287.8,259920.26,365515.98,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,8.48,287.86,259920.24,365515.0,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,9.45,287.91,259920.22,365514.03,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,10.08,287.98,259920.21,365513.4,,0.05,soil,Light Trees
BED,3.52d,RIV2.00590,17/10/2022,589.8,10.72,288.06,259920.19,365512.76,,0.05,soil,Light Trees
WLEVEL,3.53,RIV2.00596,17/10/2022,596.3,175.8,287.73,259913.83,365517.51,WATER,,gravel,
BED,3.53,RIV2.00596,17/10/2022,596.3,-2.6,288.33,259913.2,365526.1,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,-1.72,288.37,259913.26,365525.23,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,-0.89,288.44,259913.32,365524.4,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,0.0,288.57,259913.39,365523.51,LEFT,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,1.1,288.46,259913.47,365522.41,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,1.8,288.39,259913.52,365521.71,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,2.51,288.3,259913.58,365521.01,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,3.26,288.19,259913.63,365520.26,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,3.52,288.2,259913.65,365520.0,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,4.27,288.11,259913.71,365519.25,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,5.12,288.03,259913.77,365518.4,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,5.27,288.03,259913.78,365518.25,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,5.44,287.73,259913.79,365518.08,,,,
BED,3.53,RIV2.00596,17/10/2022,596.3,5.5,287.69,259913.8,365518.03,,0.035,gravel,
BED,3.53,RIV2.00596,17/10/2022,596.3,5.71,287.65,259913.81,365517.82,,0.035,gravel,
BED,3.53,RIV2.00596,17/10/2022,596.3,5.88,287.59,259913.82,365517.65,,0.035,gravel,
BED,3.53,RIV2.00596,17/10/2022,596.3,6.15,287.61,259913.84,365517.38,,0.035,gravel,
BED,3.53,RIV2.00596,17/10/2022,596.3,6.32,287.64,259913.86,365517.21,,0.035,gravel,
BED,3.53,RIV2.00596,17/10/2022,596.3,6.52,287.63,259913.87,365517.01,,0.035,gravel,
BED,3.53,RIV2.00596,17/10/2022,596.3,6.64,287.89,259913.88,365516.89,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,6.75,287.91,259913.89,365516.78,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,7.15,288.0,259913.92,365516.38,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,7.47,288.15,259913.94,365516.06,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,7.99,288.16,259913.98,365515.54,RIGHT,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,8.46,288.16,259914.02,365515.07,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,9.13,288.24,259914.06,365514.4,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,9.86,288.28,259914.12,365513.68,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,10.55,288.33,259914.17,365512.99,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,11.23,288.38,259914.22,365512.31,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,12.03,288.35,259914.28,365511.51,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,12.83,288.37,259914.34,365510.72,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,13.66,288.37,259914.4,365509.89,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,14.48,288.36,259914.46,365509.07,,0.05,soil,Light Trees
BED,3.53,RIV2.00596,17/10/2022,596.3,15.09,288.54,259914.51,365508.46,,0.05,soil,Light Trees
WLEVEL,3.54,RIV2.00606,17/10/2022,606.3,178.7,288.2,259904.27,365514.81,WATER,,gravel,
BED,3.54,RIV2.00606,17/10/2022,606.3,-2.62,289.22,259904.06,365524.04,,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,-2.07,289.19,259904.07,365523.49,,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,-1.61,289.17,259904.08,365523.03,,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,-0.79,289.17,259904.1,365522.21,,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,0.0,289.25,259904.12,365521.42,LEFT,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,0.92,289.03,259904.14,365520.5,,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,1.13,289.06,259904.14,365520.29,,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,1.93,289.03,259904.16,365519.49,,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,2.47,289.06,259904.17,365518.95,,0.05,soil,Light Trees
BED,3.54,RIV2.00606,17/10/2022,606.3,3.65,288.71,259904.2,365517.77,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,4.27,288.49,259904.21,365517.15,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,5.25,288.42,259904.24,365516.17,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,5.9,288.34,259904.25,365515.52,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,6.09,288.19,259904.25,365515.33,,0.035,gravel,
BED,3.54,RIV2.00606,17/10/2022,606.3,6.23,288.09,259904.26,365515.19,,0.035,gravel,
BED,3.54,RIV2.00606,17/10/2022,606.3,6.48,288.06,259904.26,365514.94,,0.035,gravel,
BED,3.54,RIV2.00606,17/10/2022,606.3,6.71,288.05,259904.27,365514.71,,0.035,gravel,
BED,3.54,RIV2.00606,17/10/2022,606.3,7.1,288.15,259904.28,365514.32,,0.035,gravel,
BED,3.54,RIV2.00606,17/10/2022,606.3,7.28,288.19,259904.28,365514.14,,0.035,gravel,
BED,3.54,RIV2.00606,17/10/2022,606.3,7.59,288.2,259904.29,365513.83,,,,
BED,3.54,RIV2.00606,17/10/2022,606.3,7.75,288.25,259904.29,365513.67,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,8.12,288.5,259904.3,365513.3,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,8.93,288.61,259904.32,365512.49,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,9.79,288.67,259904.34,365511.63,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,10.58,288.78,259904.35,365510.84,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,11.38,288.89,259904.37,365510.04,RIGHT,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,12.14,288.86,259904.39,365509.28,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,12.94,288.87,259904.4,365508.48,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,13.71,288.91,259904.42,365507.71,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,14.69,289.11,259904.44,365506.73,,0.07,soil,Grass
BED,3.54,RIV2.00606,17/10/2022,606.3,15.37,289.22,259904.46,365506.05,,0.07,soil,Grass
WLEVEL,3.55,RIV2.00616,17/10/2022,616.0,188.3,288.39,259894.62,365515.53,WATER,,gravel,
BED,3.55,RIV2.00616,17/10/2022,616.0,-1.47,289.57,259895.71,365523.03,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,-0.84,289.49,259895.62,365522.41,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,0.0,289.42,259895.5,365521.58,LEFT,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,0.9,289.38,259895.37,365520.69,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,1.45,289.37,259895.29,365520.15,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,2.11,289.33,259895.2,365519.49,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,2.82,289.28,259895.09,365518.79,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,3.51,289.23,259895.0,365518.11,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,4.44,288.59,259894.86,365517.19,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,4.77,288.55,259894.81,365516.86,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,5.36,288.53,259894.73,365516.28,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,5.52,288.52,259894.71,365516.12,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,5.68,288.52,259894.68,365515.96,,0.05,soil,Light Trees
BED,3.55,RIV2.00616,17/10/2022,616.0,5.86,288.24,259894.66,365515.78,,0.035,gravel,
BED,3.55,RIV2.00616,17/10/2022,616.0,6.12,288.24,259894.62,365515.52,,0.035,gravel,
BED,3.55,RIV2.00616,17/10/2022,616.0,6.36,288.25,259894.59,365515.29,,0.035,gravel,
BED,3.55,RIV2.00616,17/10/2022,616.0,6.59,288.26,259894.55,365515.06,,0.035,gravel,
BED,3.55,RIV2.00616,17/10/2022,616.0,6.93,288.27,259894.5,365514.72,,0.035,gravel,
BED,3.55,RIV2.00616,17/10/2022,616.0,7.02,288.39,259894.49,365514.63,,,,
BED,3.55,RIV2.00616,17/10/2022,616.0,7.18,288.84,259894.47,365514.47,,0.05,soil,Light Trees
BED,3.55,RIV2.00616,17/10/2022,616.0,7.48,288.9,259894.42,365514.18,,0.05,soil,Light Trees
BED,3.55,RIV2.00616,17/10/2022,616.0,7.86,288.95,259894.37,365513.8,RIGHT,0.05,soil,Light Trees
BED,3.55,RIV2.00616,17/10/2022,616.0,8.36,288.94,259894.3,365513.31,,0.05,soil,Light Trees
BED,3.55,RIV2.00616,17/10/2022,616.0,9.07,288.99,259894.2,365512.6,,0.05,soil,Light Trees
BED,3.55,RIV2.00616,17/10/2022,616.0,10.13,289.03,259894.04,365511.56,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,11.04,289.12,259893.91,365510.65,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,11.98,289.21,259893.78,365509.72,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,12.9,289.27,259893.65,365508.81,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,13.33,289.34,259893.58,365508.39,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,13.91,289.35,259893.5,365507.81,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,14.59,289.31,259893.4,365507.14,,0.07,soil,Grass
BED,3.55,RIV2.00616,17/10/2022,616.0,15.04,289.54,259893.34,365506.7,,0.07,soil,Grass
WLEVEL,3.56,RIV2.00624,17/10/2022,624.5,171.0,288.57,259886.27,365516.09,WATER,,gravel,
BED,3.56,RIV2.00624,17/10/2022,624.5,0.0,289.79,259884.97,365524.34,LEFT,0.05,soil,Light Trees
BED,3.56,RIV2.00624,17/10/2022,624.5,0.57,289.68,259885.06,365523.78,,0.05,soil,Light Trees
BED,3.56,RIV2.00624,17/10/2022,624.5,1.13,289.56,259885.15,365523.22,,0.05,soil,Light Trees
BED,3.56,RIV2.00624,17/10/2022,624.5,1.97,289.47,259885.28,365522.39,,0.05,soil,Light Trees
BED,3.56,RIV2.00624,17/10/2022,624.5,2.84,289.39,259885.41,365521.53,,0.05,soil,Light Trees
BED,3.56,RIV2.00624,17/10/2022,624.5,3.64,289.32,259885.54,365520.74,,0.05,soil,Light Trees
BED,3.56,RIV2.00624,17/10/2022,624.5,4.51,289.25,259885.67,365519.89,,0.05,soil,Light Trees
BED,3.56,RIV2.00624,17/10/2022,624.5,5.05,289.22,259885.76,365519.35,,0.05,soil,Light Trees
BED,3.56,RIV2.00624,17/10/2022,624.5,6.11,289.17,259885.92,365518.3,,0.05,soil,Light Trees
