REF,SECTION NUMBER,NAME,DATE,CHAINAGE,OFFSET/BRG,LEVEL,EASTING,NORTHING,BANK,MANNINGS,GROUND,VEGETATION
BED,1.001,RIV1.00006,03/10/2022,6.1,6.56,245.84,260652.73,365931.95,,0.05,soil,Light Trees
BED,1.001,RIV1.00006,03/10/2022,6.1,6.84,246.05,260652.94,365931.77,,0.05,soil,Light Trees
BED,1.001,RIV1.00006,03/10/2022,6.1,7.15,246.3,260653.18,365931.57,,0.05,soil,Light Trees
BED,1.001,RIV1.00006,03/10/2022,6.1,7.22,246.32,260653.23,365931.52,,0.05,soil,Light Trees
BED,1.001,RIV1.00006,03/10/2022,6.1,8.22,246.36,260653.99,365930.88,,0.05,soil,Light Trees
BED,1.001,RIV1.00006,03/10/2022,6.1,8.93,246.38,260654.54,365930.42,,0.05,soil,Light Trees
BED,1.001,RIV1.00006,03/10/2022,6.1,14.5,245.57,260658.79,365926.82,,0.05,soil,Light Trees
WLEVEL,1.002,RIV1.00014,03/10/2022,14.4,146.6,245.95,260645.85,365927.01,WATER,,soil,
BED,1.002,RIV1.00014,03/10/2022,14.4,-6.95,247.12,260641.41,365933.73,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-6.72,247.06,260641.54,365933.54,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-5.91,246.95,260641.98,365932.86,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-5.28,246.84,260642.33,365932.34,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-4.57,246.72,260642.72,365931.74,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-4.06,246.68,260643.0,365931.32,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-3.68,246.6,260643.21,365931.0,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-3.11,246.55,260643.53,365930.53,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-2.31,246.4,260643.97,365929.86,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-2.16,246.39,260644.05,365929.73,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-1.66,246.37,260644.33,365929.32,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-1.28,246.41,260644.53,365929.0,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-0.44,246.46,260645.0,365928.3,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-0.22,246.47,260645.12,365928.11,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,-0.05,246.44,260645.21,365927.97,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,0.0,246.46,260645.24,365927.93,LEFT,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,0.08,246.4,260645.28,365927.86,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,0.5,245.97,260645.52,365927.51,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,0.55,245.94,260645.54,365927.47,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,0.62,245.9,260645.58,365927.41,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,0.8,245.9,260645.68,365927.26,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,0.99,245.93,260645.79,365927.1,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,1.11,245.91,260645.85,365927.0,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,1.23,245.91,260645.92,365926.9,,0.035,gravel,
BED,1.002,RIV1.00014,03/10/2022,14.4,1.3,245.9,260645.96,365926.85,,0.035,gravel,
BED,1.002,RIV1.00014,03/10/2022,14.4,1.84,245.96,260646.25,365926.39,,0.035,gravel,
BED,1.002,RIV1.00014,03/10/2022,14.4,1.91,246.1,260646.29,365926.34,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,2.26,246.93,260646.49,365926.04,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,2.37,247.26,260646.55,365925.95,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,2.5,247.52,260646.62,365925.84,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,3.21,247.5,260647.01,365925.25,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,3.47,247.59,260647.15,365925.03,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,3.93,247.62,260647.41,365924.65,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,4.72,247.65,260647.84,365923.99,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,4.83,247.64,260647.9,365923.9,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,5.03,247.68,260648.01,365923.73,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,5.61,247.73,260648.33,365923.25,RIGHT,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,5.91,247.69,260648.5,365923.0,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,6.42,247.67,260648.78,365922.57,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,7.42,247.93,260649.33,365921.74,,0.05,soil,Light Trees
BED,1.002,RIV1.00014,03/10/2022,14.4,9.86,248.36,260650.67,365919.7,,0.05,soil,Light Trees
WLEVEL,1.003d,RIV1.00025,03/10/2022,24.9,99.8,247.45,260640.76,365918.27,WATER,,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,-5.08,248.86,260635.17,365919.24,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-4.17,248.84,260636.07,365919.08,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-3.82,248.88,260636.42,365919.02,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-3.12,248.84,260637.11,365918.9,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-3.12,248.84,260637.11,365918.9,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-2.48,248.81,260637.74,365918.79,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-2.19,248.79,260638.02,365918.74,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,-2.14,249.59,260638.07,365918.73,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,-1.5,249.59,260638.7,365918.63,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,-1.46,248.82,260638.74,365918.62,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,-1.43,248.56,260638.77,365918.61,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-1.19,248.6,260639.01,365918.57,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-0.97,248.61,260639.22,365918.54,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-0.53,248.54,260639.66,365918.46,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-0.5,248.86,260639.69,365918.46,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,-0.42,248.99,260639.77,365918.44,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,0.0,248.99,260640.18,365918.37,LEFT,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,0.04,247.55,260640.22,365918.36,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,0.05,247.44,260640.23,365918.36,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,0.56,247.41,260640.73,365918.27,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,0.64,247.4,260640.81,365918.26,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,1.13,247.41,260641.29,365918.18,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,1.17,247.39,260641.33,365918.17,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,1.29,247.39,260641.45,365918.15,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,1.29,247.4,260641.45,365918.15,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,1.32,247.51,260641.48,365918.14,,0.04,masonry,
BED,1.003d,RIV1.00025,03/10/2022,24.9,1.45,248.33,260641.61,365918.12,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,1.86,248.4,260642.01,365918.05,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,2.03,248.42,260642.18,365918.02,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,2.64,248.45,260642.78,365917.92,RIGHT,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,3.03,248.37,260643.17,365917.85,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,3.67,248.31,260643.8,365917.74,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,3.88,248.24,260644.0,365917.71,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,4.47,248.21,260644.58,365917.61,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,4.9,248.22,260645.01,365917.53,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,5.34,248.2,260645.44,365917.46,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,5.91,248.41,260646.0,365917.36,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,6.2,248.59,260646.29,365917.31,,0.05,soil,Light Trees
BED,1.003d,RIV1.00025,03/10/2022,24.9,6.82,248.7,260646.9,365917.21,,0.05,soil,Light Trees
WLEVEL,1.004u,RIV1.00033,03/10/2022,32.6,122.9,247.66,260636.75,365911.79,WATER,,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,-7.22,248.73,260630.11,365916.09,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-6.66,248.7,260630.58,365915.79,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-6.01,248.65,260631.12,365915.43,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-5.31,248.62,260631.71,365915.05,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-4.08,248.56,260632.74,365914.39,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-3.15,248.49,260633.52,365913.88,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-2.47,248.45,260634.1,365913.51,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-1.86,248.42,260634.61,365913.18,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-0.98,248.32,260635.35,365912.7,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-0.52,248.4,260635.73,365912.45,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-0.25,248.43,260635.96,365912.31,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,-0.02,248.48,260636.15,365912.18,,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,0.0,248.46,260636.17,365912.17,LEFT,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,0.03,247.62,260636.2,365912.15,,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,0.16,247.6,260636.3,365912.08,,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,0.52,247.61,260636.61,365911.89,,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,0.63,247.6,260636.7,365911.83,,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,1.1,247.58,260637.09,365911.57,,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,1.13,247.67,260637.12,365911.56,,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,1.18,249.47,260637.16,365911.53,RIGHT,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,1.56,249.48,260637.48,365911.32,,0.04,masonry,
BED,1.004u,RIV1.00033,03/10/2022,32.6,1.6,248.61,260637.51,365911.3,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,2.2,248.65,260638.02,365910.98,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,2.88,248.74,260638.59,365910.61,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,3.59,248.79,260639.18,365910.22,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,3.86,248.75,260639.41,365910.07,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,4.32,248.68,260639.8,365909.82,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,4.63,248.69,260640.06,365909.66,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,5.03,248.66,260640.39,365909.44,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,5.62,248.74,260640.89,365909.12,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,5.84,248.74,260641.07,365909.0,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,6.47,248.8,260641.6,365908.66,,0.05,soil,Light Trees
BED,1.004u,RIV1.00033,03/10/2022,32.6,6.97,248.81,260642.02,365908.39,,0.05,soil,Light Trees
WLEVEL,1.005,RIV1.00043,03/10/2022,43.2,136.4,248.38,260630.43,365903.4,WATER,,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,-1.07,249.56,260626.9,365907.09,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,-0.93,249.56,260627.0,365906.99,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,0.0,249.59,260627.64,365906.32,LEFT,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,0.12,249.55,260627.72,365906.23,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,0.51,249.47,260627.99,365905.95,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,1.18,249.24,260628.45,365905.47,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,1.93,249.02,260628.97,365904.92,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,2.14,248.99,260629.12,365904.77,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,2.42,248.98,260629.31,365904.57,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,2.6,248.93,260629.43,365904.44,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,3.33,248.92,260629.94,365903.91,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,3.54,248.89,260630.08,365903.76,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,3.59,248.56,260630.12,365903.72,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,3.63,248.31,260630.15,365903.69,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,3.86,248.29,260630.3,365903.53,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,4.02,248.3,260630.41,365903.41,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,4.16,248.3,260630.51,365903.31,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,4.46,248.28,260630.72,365903.09,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,4.52,248.82,260630.76,365903.05,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,4.61,249.14,260630.82,365902.98,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,4.65,249.3,260630.85,365902.96,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,4.69,249.3,260630.88,365902.93,,0.04,masonry,
BED,1.005,RIV1.00043,03/10/2022,43.2,4.87,249.32,260631.0,365902.8,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,5.43,249.33,260631.39,365902.39,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,5.97,249.37,260631.76,365902.0,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,6.29,249.37,260631.98,365901.77,RIGHT,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,6.87,249.3,260632.38,365901.35,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,7.39,249.3,260632.74,365900.97,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,7.73,249.3,260632.98,365900.73,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,8.27,249.38,260633.35,365900.34,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,8.77,249.48,260633.69,365899.97,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,9.19,249.59,260633.98,365899.67,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,9.69,249.7,260634.33,365899.31,,0.05,soil,Light Trees
BED,1.005,RIV1.00043,03/10/2022,43.2,9.92,249.75,260634.49,365899.14,,0.05,soil,Light Trees
WLEVEL,1.006d,RIV1.00053,03/10/2022,53.1,152.4,248.65,260622.09,365898.22,WATER,,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,-2.13,249.62,260619.52,365903.14,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,-1.67,249.65,260619.74,365902.73,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,-0.85,249.65,260620.12,365902.0,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,-0.17,249.63,260620.43,365901.4,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,0.0,249.64,260620.51,365901.25,LEFT,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,0.43,249.55,260620.71,365900.87,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,1.06,249.45,260621.0,365900.31,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,1.39,249.4,260621.15,365900.02,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,1.78,249.33,260621.34,365899.67,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,1.78,249.35,260621.34,365899.67,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,2.05,249.33,260621.46,365899.43,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,2.55,249.28,260621.69,365898.99,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,2.77,249.25,260621.79,365898.8,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,2.89,249.22,260621.85,365898.69,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,2.9,249.1,260621.85,365898.68,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,2.95,248.48,260621.88,365898.64,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,2.97,248.44,260621.89,365898.62,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,3.2,248.45,260621.99,365898.41,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,3.33,248.47,260622.05,365898.3,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,3.65,248.5,260622.2,365898.02,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,3.66,248.63,260622.21,365898.01,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,3.76,249.12,260622.25,365897.92,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,3.78,249.22,260622.26,365897.9,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,3.89,249.77,260622.31,365897.8,,0.04,masonry,
BED,1.006d,RIV1.00053,03/10/2022,53.1,4.03,249.78,260622.38,365897.68,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,4.8,249.93,260622.74,365897.0,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,6.5,249.99,260623.52,365895.49,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,7.24,250.11,260623.87,365894.84,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,7.97,250.16,260624.21,365894.19,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,8.69,250.2,260624.54,365893.55,RIGHT,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,9.29,250.16,260624.82,365893.02,,0.05,soil,Light Trees
BED,1.006d,RIV1.00053,03/10/2022,53.1,10.21,250.08,260625.24,365892.2,,0.07,soil,Grass
WLEVEL,1.007,RIV1.00060,03/10/2022,59.6,154.5,249.01,260616.56,365894.87,WATER,,masonry,
BED,1.007,RIV1.00060,03/10/2022,59.6,-2.43,249.48,260614.0,365900.23,,0.07,soil,Grass
BED,1.007,RIV1.00060,03/10/2022,59.6,-1.52,249.48,260614.39,365899.41,,0.07,soil,Grass
BED,1.007,RIV1.00060,03/10/2022,59.6,-0.78,249.53,260614.71,365898.74,,0.07,soil,Grass
BED,1.007,RIV1.00060,03/10/2022,59.6,-0.11,249.52,260615.0,365898.14,,0.07,soil,Grass
BED,1.007,RIV1.00060,03/10/2022,59.6,0.0,249.51,260615.05,365898.04,LEFT,0.07,soil,Grass
BED,1.007,RIV1.00060,03/10/2022,59.6,0.36,249.52,260615.21,365897.72,,0.07,soil,Grass
BED,1.007,RIV1.00060,03/10/2022,59.6,0.75,249.5,260615.37,365897.36,,0.07,soil,Grass
BED,1.007,RIV1.00060,03/10/2022,59.6,1.17,249.47,260615.55,365896.98,,0.07,soil,Grass
BED,1.007,RIV1.00060,03/10/2022,59.6,1.49,249.46,260615.69,365896.7,,0.05,soil,Light Trees
BED,1.007,RIV1.00060,03/10/2022,59.6,2.26,249.45,260616.02,365896.0,,0.05,soil,Light Trees
BED,1.007,RIV1.00060,03/10/2022,59.6,2.56,249.43,260616.15,365895.73,,0.04,masonry,
BED,1.007,RIV1.00060,03/10/2022,59.6,2.66,249.44,260616.2,365895.64,,0.04,masonry,
BED,1.007,RIV1.00060,03/10/2022,59.6,2.72,249.27,260616.22,365895.59,,0.04,masonry,
BED,1.007,RIV1.00060,03/10/2022,59.6,2.8,249.06,260616.26,365895.51,,0.04,masonry,
BED,1.007,RIV1.00060,03/10/2022,59.6,2.88,248.93,260616.29,365895.44,,0.04,masonry,
BED,1.007,RIV1.00060,03/10/2022,59.6,3.13,248.93,260616.4,365895.22,,0.04,masonry,
BED,1.007,RIV1.00060,03/10/2022,59.6,3.13,248.93,260616.4,365895.22,,0.04,masonry,
BED,1.007,RIV1.00060,03/10/2022,59.6,3.35,248.93,260616.49,365895.02,,0.04,masonry,
