XSS,1.86,248.40,*SO*TL,260642.01,365918.05
XSS,2.03,248.42,*SO*TL,260642.18,365918.02
XSS,2.64,248.45R, *SO*TL,260642.78,365917.92
XSS,3.03,248.37,*SO*TL,260643.17,365917.85
XSS,3.67,248.31,*SO*TL,260643.80,365917.74
XSS,3.88,248.24,*SO*TL,260644.00,365917.71
XSS,4.47,248.21,*SO*TL,260644.58,365917.61
XSS,4.90,248.22,*SO*TL,260645.01,365917.53
XSS,5.34,248.20,*SO*TL,260645.44,365917.46
XSS,5.91,248.41,*SO*TL,260646.00,365917.36
XSS,6.20,248.59,*SO*TL,260646.29,365917.31
XSN,6.82,248.70,*SO*TL,260646.90,365917.21
FEX,-1.88,249.57,1000W*MA*NO,260638.33,365918.69
BRX,-1.88,249.57,7450,260638.33,365918.69

NEWSEC,1.004u,32.6,247.66,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,122.9,,,,
SECCOORDS,260636.75,365911.79,,,
STRUCTNAME,ROAD1,,,,
STRUCTNUMBER,1,,,,
STRUCTBEARING,122.9,,,,
STRUCTANGLE,0.0000,,,,
STRUCTDESC,STONE CULVERT,,,,
BES,0.08,247.61,*MA*NO,260636.24,365912.13
BEC,0.08,248.54,*MA*NO,260636.24,365912.13
BEC,0.69,248.61,*MA*NO,260636.75,365911.80
BES,1.29,248.54,*MA*NO,260637.25,365911.47
BES,1.29,247.58,*MA*NO,260637.25,365911.47
BEN,1.10,247.58,*MA*NO,260637.09,365911.57
PTS,-6.43,249.65,*MA*NO,260630.77,365915.66
PTS,-2.54,249.69,*MA*NO,260634.04,365913.55
PTS,-1.26,249.70,*MA*NO,260635.11,365912.85
PTN,1.18,249.47,*MA*NO,260637.16,365911.53
XSS,-7.22,248.73,*SO*TL,260630.11,365916.09
XSS,-6.66,248.70,*SO*TL,260630.58,365915.79
XSS,-6.01,248.65,*SO*TL,260631.12,365915.43
XSS,-5.31,248.62,*SO*TL,260631.71,365915.05
XSS,-4.08,248.56,*SO*TL,260632.74,365914.39
XSS,-3.15,248.49,*SO*TL,260633.52,365913.88
XSS,-2.47,248.45,*SO*TL,260634.10,365913.51
XSS,-1.86,248.42,*SO*TL,260634.61,365913.18
XSS,-0.98,248.32,*SO*TL,260635.35,365912.70
XSS,-0.52,248.40,*SO*TL,260635.73,365912.45
XSS,-0.25,248.43,*SO*TL,260635.96,365912.31
XSS,-0.02,248.48,*MA*NO,260636.15,365912.18
XSS,0.00,248.46L, *MA*NO,260636.17,365912.17
XSS,0.03,247.62,*MA*NO,260636.20,365912.15
XSS,0.16,247.60,*MA*NO,260636.30,365912.08
XSS,0.52,247.61,*MA*NO,260636.61,365911.89
XSS,0.63,247.60,*MA*NO,260636.70,365911.83
XSS,1.10,247.58,*MA*NO,260637.09,365911.57
XSS,1.13,247.67,*MA*NO,260637.12,365911.56
XSS,1.18,249.47R, *MA*NO,260637.16,365911.53
XSS,1.56,249.48,*MA*NO,260637.48,365911.32
XSS,1.60,248.61,*SO*TL,260637.51,365911.30
XSS,2.20,248.65,*SO*TL,260638.02,365910.98
XSS,2.88,248.74,*SO*TL,260638.59,365910.61
XSS,3.59,248.79,*SO*TL,260639.18,365910.22
XSS,3.86,248.75,*SO*TL,260639.41,365910.07
XSS,4.32,248.68,*SO*TL,260639.80,365909.82
XSS,4.63,248.69,*SO*TL,260640.06,365909.66
XSS,5.03,248.66,*SO*TL,260640.39,365909.44
XSS,5.62,248.74,*SO*TL,260640.89,365909.12
XSS,5.84,248.74,*SO*TL,260641.07,365909.00
XSS,6.47,248.80,*SO*TL,260641.60,365908.66
XSN,6.97,248.81,*SO*TL,260642.02,365908.39
BRX,0.00,248.81,7450,260636.17,365912.17

NEWSEC,1.005,43.2,248.38,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,136.4,,,,
SECCOORDS,260630.43,365903.40,,,
XSS,-1.07,249.56,*SO*TL,260626.90,365907.09
XSS,-0.93,249.56,*SO*TL,260627.00,365906.99
XSS,0.00,249.59L,*SO*TL,260627.64,365906.32
XSS,0.12,249.55,*SO*TL,260627.72,365906.23
XSS,0.51,249.47,*SO*TL,260627.99,365905.95
XSS,1.18,249.24,*SO*TL,260628.45,365905.47
XSS,1.93,249.02,*SO*TL,260628.97,365904.92
XSS,2.14,248.99,*SO*TL,260629.12,365904.77
XSS,2.42,248.98,*SO*TL,260629.31,365904.57
XSS,2.60,248.93,*SO*TL,260629.43,365904.44
XSS,3.33,248.92,*SO*TL,260629.94,365903.91
XSS,3.54,248.89,*MA*NO,260630.08,365903.76
XSS,3.59,248.56,*MA*NO,260630.12,365903.72
XSS,3.63,248.31,*MA*NO,260630.15,365903.69
XSS,3.86,248.29,*MA*NO,260630.30,365903.53
XSS,4.02,248.30,*MA*NO,260630.41,365903.41
XSS,4.16,248.30,*MA*NO,260630.51,365903.31
XSS,4.46,248.28,*MA*NO,260630.72,365903.09
XSS,4.52,248.82,*MA*NO,260630.76,365903.05
XSS,4.61,249.14,*MA*NO,260630.82,365902.98
XSS,4.65,249.30,*MA*NO,260630.85,365902.96
XSS,4.69,249.30,*MA*NO,260630.88,365902.93
XSS,4.87,249.32,*SO*TL,260631.00,365902.80
XSS,5.43,249.33,*SO*TL,260631.39,365902.39
XSS,5.97,249.37,*SO*TL,260631.76,365902.00
XSS,6.29,249.37R,*SO*TL,260631.98,365901.77
XSS,6.87,249.30,*SO*TL,260632.38,365901.35
XSS,7.39,249.30,*SO*TL,260632.74,365900.97
XSS,7.73,249.30,*SO*TL,260632.98,365900.73
XSS,8.27,249.38,*SO*TL,260633.35,365900.34
XSS,8.77,249.48,*SO*TL,260633.69,365899.97
XSS,9.19,249.59,*SO*TL,260633.98,365899.67
XSS,9.69,249.70,*SO*TL,260634.33,365899.31
XSN,9.92,249.75,*SO*TL,260634.49,365899.14

NEWSEC,1.006d,53.1,248.65,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,152.4,,,,
SECCOORDS,260622.09,365898.22,,,
STRUCTNAME,FOOT1,,,,
STRUCTNUMBER,2,,,,
STRUCTBEARING,152.3,,,,
STRUCTANGLE,0.0000,,,,
STRUCTDESC,STONE FOOTBRIDGE,,,,
BES,2.90,249.10,*MA*NO,260621.85,365898.68
BES,2.90,249.13,*MA*NO,260621.85,365898.68
BEN,3.76,249.12,*MA*NO,260622.25,365897.92
DKS,2.89,249.22,*MA*NO,260621.85,365898.69
DKN,3.78,249.22,*MA*NO,260622.26,365897.90
XSS,-2.13,249.62,*SO*TL,260619.52,365903.14
XSS,-1.67,249.65,*SO*TL,260619.74,365902.73
XSS,-0.85,249.65,*SO*TL,260620.12,365902.00
XSS,-0.17,249.63,*SO*TL,260620.43,365901.40
XSS,0.00,249.64L,*SO*TL,260620.51,365901.25
XSS,0.43,249.55,*SO*TL,260620.71,365900.87
XSS,1.06,249.45,*SO*TL,260621.00,365900.31
XSS,1.39,249.40,*SO*TL,260621.15,365900.02
XSS,1.78,249.33,*SO*TL,260621.34,365899.67
XSS,1.78,249.35,*SO*TL,260621.34,365899.67
XSS,2.05,249.33,*SO*TL,260621.46,365899.43
XSS,2.55,249.28,*SO*TL,260621.69,365898.99
XSS,2.77,249.25,*MA*NO,260621.79,365898.80
XSS,2.89,249.22,*MA*NO,260621.85,365898.69
XSS,2.90,249.10,*MA*NO,260621.85,365898.68
XSS,2.95,248.48,*MA*NO,260621.88,365898.64
XSS,2.97,248.44,*MA*NO,260621.89,365898.62
XSS,3.20,248.45,*MA*NO,260621.99,365898.41
XSS,3.33,248.47,*MA*NO,260622.05,365898.30
XSS,3.65,248.5,*MA*NO,260622.20,365898.02
XSS,3.66,248.63,*MA*NO,260622.21,365898.01
XSS,3.76,249.12,*MA*NO,260622.25,365897.92
XSS,3.78,249.22,*MA*NO,260622.26,365897.90
XSS,3.89,249.77,*MA*NO,260622.31,365897.80
XSS,4.03,249.78,*SO*TL,260622.38,365897.68
XSS,4.80,249.93,*SO*TL,260622.74,365897.00
XSS,6.50,249.99,*SO*TL,260623.52,365895.49
XSS,7.24,250.11,*SO*TL,260623.87,365894.84
XSS,7.97,250.16,*SO*TL,260624.21,365894.19
XSS,8.69,250.20R, *SO*TL,260624.54,365893.55
XSS,9.29,250.16,*SO*TL,260624.82,365893.02
XSN,10.21,250.08,*SO*GS,260625.24,365892.20
BRX,3.50,250.08,1000,260622.13,365898.15

NEWSEC,1.007,59.6,249.01,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,154.5,,,,
SECCOORDS,260616.56,365894.87,,,
XSS,-2.43,249.48,*SO*GS,260614.00,365900.23
XSS,-1.52,249.48,*SO*GS,260614.39,365899.41
XSS,-0.78,249.53,*SO*GS,260614.71,365898.74
XSS,-0.11,249.52,*SO*GS,260615.00,365898.14
XSS,0.00,249.51L, *SO*GS,260615.05,365898.04
XSS,0.36,249.52,*SO*GS,260615.21,365897.72
XSS,0.75,249.50,*SO*GS,260615.37,365897.36
XSS,1.17,249.47,*SO*GS,260615.55,365896.98
XSS,1.49,249.46,*SO*TL,260615.69,365896.70
XSS,2.26,249.45,*SO*TL,260616.02,365896.00
XSS,2.56,249.43,*MA*NO,260616.15,365895.73
XSS,2.66,249.44,*MA*NO,260616.20,365895.64
XSS,2.72,249.27,*MA*NO,260616.22,365895.59
XSS,2.80,249.06,*MA*NO,260616.26,365895.51
XSS,2.88,248.93,*MA*NO,260616.29,365895.44
XSS,3.13,248.93,*MA*NO,260616.40,365895.22
XSS,3.13,248.93,*MA*NO,260616.40,365895.22
XSS,3.35,248.93,*MA*NO,260616.49,365895.02
XSS,3.52,248.94,*MA*NO,260616.57,365894.86
XSS,3.60,248.93,*MA*NO,260616.60,365894.79
XSS,3.73,248.94,*MA*NO,260616.66,365894.67
XSS,3.77,248.96,*MA*NO,260616.68,365894.64
XSS,3.90,249.82,*MA*NO,260616.73,365894.52
XSS,4.01,250.41,*SO*TL,260616.78,365894.42
XSS,7.49,250.67R, *SO*TL,260618.28,365891.28
XSS,8.26,250.66,*SO*TL,260618.61,365890.59
XSS,9.16,250.60,*SO*TL,260619.00,365889.78
XSS,9.73,250.56,*SO*TL,260619.24,365889.26
XSN,10.43,250.46,*SO*TL,260619.55,365888.63

NEWSEC,1.008,69.7,249.18,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,154.3,,,,
SECCOORDS,260607.28,365890.91,,,
XSS,-2.14,249.58,*SO*GS,260604.60,365896.48
XSS,-1.63,249.62,*SO*GS,260604.82,365896.02
XSS,-1.20,249.64,*SO*GS,260605.01,365895.63
XSS,-0.51,249.66,*SO*GS,260605.31,365895.01
XSS,0.00,249.71L, *SO*GS,260605.53,365894.55
XSS,0.59,249.70,*SO*GS,260605.79,365894.02
XSS,0.93,249.68,*SO*TL,260605.93,365893.71
XSS,1.10,249.65,*SO*TL,260606.01,365893.56
XSS,1.49,249.68,*SO*TL,260606.18,365893.21
XSS,1.72,249.65,*SO*TL,260606.28,365893.00
XSS,2.27,249.62,*SO*TL,260606.51,365892.50
XSS,2.81,249.61,*SO*TL,260606.75,365892.02
XSS,3.20,249.60,*SO*TL,260606.92,365891.67
XSS,3.54,249.60,*MA*NO,260607.06,365891.36
XSS,3.65,249.08,*MA*NO,260607.11,365891.26
XSS,3.68,249.07,*MA*NO,260607.12,365891.23
XSS,3.76,249.08,*MA*NO,260607.16,365891.16
XSS,3.95,249.08,*MA*NO,260607.24,365890.99
XSS,4.02,249.08,*MA*NO,260607.27,365890.93
XSS,4.12,249.07,*MA*NO,260607.32,365890.84
XSS,4.32,249.07,*MA*NO,260607.40,365890.66
XSS,4.42,249.06,*MA*NO,260607.45,365890.57
XSS,4.44,249.20,*MA*NO,260607.45,365890.55
XSS,4.74,250.60,*SO*TL,260607.58,365890.28
XSS,6.18,250.64,*SO*TL,260608.21,365888.98
XSS,6.74,250.68,*SO*TL,260608.45,365888.48
XSS,7.52,250.73R,*SO*TL,260608.79,365887.77
XSS,8.37,250.68,*SO*TL,260609.16,365887.01
XSS,8.99,250.66,*SO*TL,260609.43,365886.45
XSS,9.75,250.63,*SO*GS,260609.76,365885.76
XSS,10.28,250.66,*SO*GS,260609.98,365885.29
XSN,11.69,250.66,*SO*GS,260610.60,365884.01

NEWSEC,1.009,78.9,249.62,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,145.9,,,,
SECCOORDS,260599.49,365885.99,,,
XSS,-5.92,249.92,*SO*GS,260595.67,365891.63
XSS,-5.19,249.95,*SO*GS,260596.08,365891.03
XSS,-4.49,249.95,*SO*GS,260596.47,365890.45
XSS,-3.97,249.91,*SO*GS,260596.76,365890.02
XSS,-3.78,249.90,*SO*GS,260596.87,365889.86
XSS,-3.00,249.93,*SO*GS,260597.31,365889.21
XSS,-2.72,249.84,*SO*GS,260597.46,365888.98
XSS,-2.33,249.82,*SO*GS,260597.68,365888.66
XSS,-1.54,249.87,*SO*TL,260598.13,365888.01
XSS,-0.91,249.82,*SO*TL,260598.48,365887.48
XSS,-0.34,249.88,*SO*TL,260598.80,365887.01
XSS,-0.21,249.88,*MA*NO,260598.87,365886.90
XSS,0.00,249.93L, *MA*NO,260598.99,365886.73
XSS,0.16,249.69,*MA*NO,260599.08,365886.60
XSS,0.19,249.39,*MA*NO,260599.10,365886.57
XSS,0.35,249.39,*MA*NO,260599.19,365886.44
XSS,0.54,249.39,*MA*NO,260599.29,365886.28
XSS,0.75,249.37,*MA*NO,260599.41,365886.11
XSS,0.89,249.38,*MA*NO,260599.49,365885.99
XSS,1.06,249.34,*MA*NO,260599.58,365885.85
XSS,1.25,249.35,*MA*NO,260599.69,365885.69
XSS,1.29,249.52,*MA*NO,260599.71,365885.66
XSS,1.44,250.21,*MA*NO,260599.80,365885.54
XSS,1.60,250.92,*MA*NO,260599.89,365885.41
XSS,1.96,250.93,*SO*TL,260600.09,365885.11
XSS,1.96,250.92,*SO*TL,260600.09,365885.11
XSS,2.09,250.95,*SO*TL,260600.16,365885.00
XSS,2.69,250.97R, *SO*TL,260600.50,365884.50
XSS,3.30,250.91,*SO*TL,260600.84,365884.00
XSS,4.14,250.89,*SO*TL,260601.31,365883.30
XSS,4.85,250.98,*SO*TL,260601.71,365882.71
XSS,5.35,251.02,*SO*GS,260601.99,365882.30
XSS,5.75,251.08,*SO*GS,260602.21,365881.97
XSS,6.30,251.11,*SO*GS,260602.52,365881.51
XSS,7.01,251.14,*SO*GS,260602.92,365880.93
XSS,7.71,251.10,*SO*GS,260603.31,365880.35
XSS,8.16,251.09,*SO*GS,260603.57,365879.97
XSN,8.87,251.09,*SO*GS,260603.96,365879.39

NEWSEC,1.010d,88.5,249.66,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,155.6,,,,
SECCOORDS,260590.94,365882.01,,,
STRUCTNAME,FOOT2,,,,
STRUCTNUMBER,3,,,,
STRUCTBEARING,155.6,,,,
STRUCTANGLE,0.0000,,,,
STRUCTDESC,TIMBER FOOTBRIDGE,,,,
BES,0.01,250.13,*MA*NO,260590.78,365882.36
BES,0.90,250.30,*MA*NO,260591.15,365881.55
BEN,0.90,250.24,*MA*NO,260591.15,365881.55
DKS,0.00,250.36,*MA*NO,260590.78,365882.37
DKN,0.97,250.55,*MA*NO,260591.18,365881.49
XSS,-4.90,250.25,*SO*TL,260588.75,365886.83
XSS,-4.29,250.27,*SO*TL,260589.00,365886.28
XSS,-4.00,250.25,*SO*TL,260589.12,365886.01
XSS,-3.35,250.31,*SO*TL,260589.39,365885.42
XSS,-2.87,250.28,*SO*TL,260589.59,365884.98
XSS,-2.57,250.28,*SO*TL,260589.72,365884.71
XSS,-1.79,250.22,*SO*TL,260590.04,365884.00
XSS,-1.05,250.19,*SO*TL,260590.35,365883.33
XSS,-0.70,250.26,*SO*TL,260590.49,365883.01
XSS,-0.18,250.34,*MA*NO,260590.71,365882.53
XSS,0.00,250.36L,*MA*NO,260590.78,365882.37
XSS,0.01,250.13,*MA*NO,260590.78,365882.36
XSS,0.05,249.58,*MA*NO,260590.80,365882.32
XSS,0.23,249.53,*MA*NO,260590.88,365882.16
XSS,0.32,249.54,*MA*NO,260590.91,365882.08
XSS,0.50,249.58,*MA*NO,260590.99,365881.91
XSS,0.57,249.56,*MA*NO,260591.02,365881.85
XSS,0.75,249.57,*MA*NO,260591.09,365881.69
XSS,0.90,250.24,*MA*NO,260591.15,365881.55
XSS,0.97,250.55R, *MA*NO,260591.18,365881.49
XSS,1.17,250.57,*MA*NO,260591.26,365881.30
XSS,1.52,250.55,*SO*TL,260591.41,365880.99
XSS,1.96,250.54,*SO*TL,260591.59,365880.59
XSS,2.70,250.61,*SO*TL,260591.90,365879.91
XSS,2.97,250.69,*SO*TL,260592.01,365879.67
XSS,3.45,250.76,*SO*TL,260592.21,365879.23
XSS,4.22,250.84,*SO*TL,260592.53,365878.53
XSS,4.81,250.95,*SO*TL,260592.77,365877.99
XSN,5.88,251.07,*SO*TL,260593.21,365877.02
BRX,0.22,251.07,1250,260590.87,365882.17

NEWSEC,1.011,98.9,250.09,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,155.0,,,,
SECCOORDS,260581.31,365877.99,,,
XSS,-5.68,250.57,*SO*GS,260578.73,365883.53
XSS,-5.05,250.55,*SO*GS,260579.00,365882.96
XSS,-4.35,250.56,*SO*GS,260579.29,365882.32
XSS,-3.97,250.56,*SO*GS,260579.45,365881.98
XSS,-3.61,250.57,*SO*GS,260579.61,365881.65
XSS,-2.73,250.61,*SO*TL,260579.98,365880.85
